smiles,ik14,clint_hep,source
Cc1c(Sc2ccc(Cl)cc2)c2c(-c3cnccn3)cccc2n1CC(=O)O,MHBLRRVMUPLWSD,2.6666666666666665,tdc_mic
Cc1c(Sc2ccc(Cl)cc2)c2c(C#N)c(Cl)ccc2n1CC(=O)O,YPACYKQXMOHNAV,1.3333333333333333,tdc_mic
Cc1c(Sc2ccc(Cl)cc2)c2c(Cl)cccc2n1CC(=O)O,VDGALQGVARKWPY,1.0,tdc_mic
Cc1c(Sc2ccc(Cl)cc2)c2c(S(C)(=O)=O)cccc2n1CC(=O)O,SUEIBJUAZVZPQG,1.0,tdc_mic
Cc1c(Sc2ccc(Cl)cc2)c2cc(-c3ccccc3)ccc2n1CC(=O)O,QPZCNPOQSRZYOA,5.333333333333333,tdc_mic
Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1C(C)C(=O)O,GVHRZHLSKWKBKG,1.0,tdc_mic
Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1CC(=O)O,XYCNWYSSGJBPJP,1.0,tdc_mic
Cc1c(Sc2ccc(Cl)cc2)c2cc(Cl)ccc2n1Cc1nnn[nH]1,IHWBEKKAAGZHBT,3.6666666666666665,tdc_mic
Cc1c(Sc2ccc(Cl)cc2)c2cc(S(C)(=O)=O)ccc2n1CC(=O)O,SYOJEOWVUQELIW,1.0,tdc_mic
Cc1c(Sc2ccc(Cl)cc2)c2ccc(Cl)cc2n1CC(=O)O,YSBNMIAQDHUQBL,1.0,tdc_mic
Cc1c(Sc2ccc(Cl)cc2)c2ccc(S(C)(=O)=O)cc2n1CC(=O)O,VBNVWLWDXYXHRY,1.0,tdc_mic
Cc1c(Sc2ccc(Cl)cc2)c2cccc(Cl)c2n1CC(=O)O,UDYKRMHOQKAQNZ,1.0,tdc_mic
Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)c3cc(S(C)(=O)=O)ccc23)CC1,FEIOPVQTLJUJBR,4.666666666666666,tdc_mic
Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,ODKRBJGIPOQDPJ,1.0,tdc_mic
Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]nc2C(F)(F)F)CC1,LSHDMKHXFDYKLP,1.0,tdc_mic
Cc1cc(N(C)S(C)(=O)=O)ccc1-c1cc(C(F)(F)F)ccc1OCC(=O)O,ZDNBNAYDTFTYCS,1.0,tdc_mic
Cc1cc(N2CCC[C@@H]2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1,LBCGUKCXRVUULK,50.0,tdc_mic
Cc1cc(Nc2cncc(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,KTPAQUKUOMIFDN,11.556666666666667,tdc_mic
Cc1cc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,KIMQVFJKYTXAFU,5.283333333333333,tdc_mic
Cc1cc(Oc2ccc3c(c2)OCO3)nc(Oc2ccc(-n3ccnc3)cc2)n1,QQBNDYARFVOEGW,1.0,tdc_mic
Cc1cc([C@H](O)[C@](C)(OCc2ccc(-c3ccccc3)cc2)C(=O)NO)no1,GFLUBJYGGPWVEV,5.283333333333333,tdc_mic
Cc1cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c1O,RAYNZUHYMMLQQA,11.556666666666667,tdc_mic
Cc1ccc(C#N)c(S[C@H](CCN)c2ccccc2)n1,LDAUFMYFIINTDH,1.0,tdc_mic
Cc1ccc(C#N)cc1-c1cc(C(F)(F)F)ccc1OCC(=O)O,ITXSYJKPQOUJKF,1.0,tdc_mic
Cc1ccc(C(=O)NC(C)C)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,HEQNUTDAQBNSDS,1.0,tdc_mic
Cc1ccc(C(=O)NC2CCC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,HCPMOUXUWOUFKH,1.6666666666666665,tdc_mic
Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccc2F)c1N,HFTDLOVSQHYBFJ,1.0,tdc_mic
Cc1ccc(C(=O)Nc2nccs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,BLDPIMMVZOJKJN,2.333333333333333,tdc_mic
Cc1ccc(F)c(Nc2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)c1,AZHXFKCTCUPFGL,6.0,tdc_mic
Cc1ccc(NC(=O)C2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,VDFIDAZBTUTWTF,1.3333333333333333,tdc_mic
Cc1ccc(NC(=O)c2ccc(C#N)cc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,SIIRMPMJLBEIDY,2.333333333333333,tdc_mic
Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,SVRHUWKSZKNYFQ,10.11,tdc_mic
Cc1ccc(NC(=O)c2ccccc2F)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,ABNSJBVKFVKZEX,1.0,tdc_mic
Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,KYUIBCCUKPQZSS,2.333333333333333,tdc_mic
Cc1ccc(NC(=O)c2ccno2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,WXNZQVYLCGNHQK,1.0,tdc_mic
Cc1ccc(NC(=O)c2cncs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,WCCAEYPMNBWANP,1.0,tdc_mic
Cc1ccc(NC(=O)c2cscn2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,CKXJLNSNPZFRGR,1.0,tdc_mic
Cc1ccc(S(=O)(=O)N(C)C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,LPHIWCBAJGQIIF,3.333333333333333,tdc_mic
Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(C)c4Cl)CC3)CC2)cc1,HFWLILWGBZWYRI,1.0,tdc_mic
Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)cc4C)CC3)CC2)cc1,IGXXJZSHANKJAD,2.0,tdc_mic
Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)cc4Cl)CC3)CC2)cc1,STXMJDYUJFBELE,1.0,tdc_mic
Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(F)c(F)c4)CC3)CC2)cc1,GKKYKABOCZBQRA,1.0,tdc_mic
Cc1ccc2[nH]ccc2c1-c1nc(N2CCOCC2)cc(C2(S(C)(=O)=O)CC2)n1,OCJGFBNNPTYFNE,1.9166666666666665,tdc_mic
Cc1ccc2c(N)c(C(N)=O)sc2n1,PMCZITMCECKPEM,4.333333333333333,tdc_mic
Cc1ccc2c(c1)C1(CCN(CCc3nc(-c4ccccc4)oc3C)CC1)OC(=O)N2,ODNICNWASXKNNQ,26.476666666666667,tdc_mic
Cc1ccc2c(c1)c(-c1cc(C)nc3ccccc13)c(C)n2CC(=O)O,KVCYQUSTHLAQDN,1.0,tdc_mic
Cc1ccc2c(c1)c(-c1ccnc3c(C#N)cccc13)c(C)n2CC(=O)O,XUGPSRPVEIUUDA,1.0,tdc_mic
Cc1ccc2c(c1)c(-c1ccnc3c(C(F)(F)F)cccc13)c(C)n2CC(=O)O,HYJFNTQMONCVNH,1.8666666666666665,tdc_mic
Cc1ccc2c(c1)c(-c1ccnc3c(C)cccc13)c(C)n2CC(=O)O,PYCNZTVHCBCNPY,1.6666666666666665,tdc_mic
Cc1ccc2c(c1)c(-c1ccnc3c(Cl)cccc13)c(C)n2CC(=O)O,IGAKOCYZIOYZOG,2.333333333333333,tdc_mic
Cc1ccc2c(c1)c(-c1ccnc3c(F)cccc13)c(C)n2CC(=O)O,XONPFUGOIKOYNU,1.0,tdc_mic
Cc1ccc2c(c1)c(-c1ccnc3c(S(C)(=O)=O)cccc13)c(C)n2CC(=O)O,CUBGOGRTKCMGGK,1.0,tdc_mic
Cc1ccc2c(c1)c(-c1ccnc3cc(C(F)(F)F)ccc13)c(C)n2CC(=O)O,UYLVLPRFGZUQIF,1.0,tdc_mic
Cc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,HDRZLWOQFMULDF,1.3333333333333333,tdc_mic
Cc1ccc2c(c1)c(-c1ccnc3ccc(C(F)(F)F)cc13)c(C)n2CC(=O)O,ZCNGPVKGHKYTQX,7.666666666666666,tdc_mic
Cc1ccc2c(c1)c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,SFZUWPLSLIVZMS,2.333333333333333,tdc_mic
Cc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,BVKCMKBKPMUHOY,2.333333333333333,tdc_mic
Cc1ccc2c(c1)c(Sc1cccc(Cl)c1)c(C)n2CC(=O)O,FFCUWXVMSDAPAN,4.0,tdc_mic
Cc1ccc2c(c1)c(Sc1ccccc1)c(CC(=O)O)n2C,RFNMMSVHBUVLOM,1.0,tdc_mic
Cc1ccc2c(c1)c(Sc1ccccc1Cl)c(C)n2CC(=O)O,SHWWFGVUTSBGRN,1.0,tdc_mic
Cc1ccc2c(c1)c([S+]([O-])c1ccc(Cl)cc1)c(C)n2CC(=O)O,DNEDPPSLQNDMAL,1.0,tdc_mic
Cc1ccc2c(n1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,RGLMTNLVFGMAHA,1.6666666666666665,tdc_mic
Cc1ccc2nc(CCNCCCO)ccc2c1NC(=O)CC12CC3CC(CC(C3)C1)C2,DGOSBQFZHGXKLM,11.0,tdc_mic
Cc1ccccc1CCOCCCS(=O)(=O)CCNCCc1ccc(O)c2nc(O)sc12,IRXOLTTWJWDBHT,50.0,tdc_mic
Cc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,GKKOWDZJMOVEBY,1.0,tdc_mic
Cc1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,IGLADUDHPDHSRD,1.0,tdc_mic
Cc1cn(Cc2ccccc2)c(=O)[nH]c1=O,YNHQGNHVHHZPTA,6.666666666666666,tdc_mic
Cc1cnc(Oc2ccc(-n3ccnc3)cc2)nc1Oc1ccc2c(c1)OCO2,WUDOWDUJLISJRD,1.0,tdc_mic
Cc1n[nH]c(C)c1Cc1sc2c(c1C(=O)N1C[C@H](O)CO1)c(=O)n(C)c(=O)n2CC(C)C,ISIVOJWVBJIOFM,1.3333333333333333,tdc_mic
Cc1nc(CSc2nc(N[C@H](C)CO)c3sc(N)nc3n2)cs1,NJGJIFFXQVCHPF,1.0,tdc_mic
Cn1c(=N)n(CC(=O)c2ccc(Cl)cc2)c2ccccc21,JMTJJCUAYVXGER,1.0,tdc_mic
Cn1cc(C(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c(C(F)(F)F)cc1=O,FLTAIVXWWOKLBO,1.3333333333333333,tdc_mic
Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,IBPVXAOOVUAOKJ,1.0,tdc_mic
Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1,IOBVCHJTLVPPBR,2.333333333333333,tdc_mic
N#CC1=C2C(=NC1=O)c1cccc3c(N4CCSCC4)ccc2c13,BRPRPURMGRJSHP,38.273333333333326,tdc_mic
N#CN=C(N)c1sc(Nc2ccccc2)nc1N,OCAIUSXYDOHYOK,1.0,tdc_mic
N#Cc1c(-c2ccccc2)nc(SCCc2ccccc2)[nH]c1=O,UXUGSRGUYLQZBM,16.333333333333332,tdc_mic
N#Cc1c(-c2ccccc2)nc(SCc2ccccc2)[nH]c1=O,MNLIWUHXDSRCED,2.0,tdc_mic
N#Cc1cc(Cl)ccc1O[C@H](CCN)c1ccccc1,BGXQGNICDPIKQK,1.0,tdc_mic
N#Cc1cc(F)c(Cl)cc1O[C@H](CCN)c1ccccc1,BOQFUQUDOGMCLR,1.0,tdc_mic
N#Cc1ccc(C(F)(F)F)nc1O[C@H](CCN)c1ccno1,SDRHZGGFUFCFFW,1.0,tdc_mic
N#Cc1ccc(Cl)cc1O[C@H](CCN)c1ccccc1,GPCXUXJZOSOVLY,1.3333333333333333,tdc_mic
N#Cc1ccc(F)c(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,HKAAVWSTGFVPGS,1.0,tdc_mic
N#Cc1ccc(Nc2nccc(NC3CC3)n2)cc1,TWMRGRJGIHFSRC,15.0,tdc_mic
N#Cc1ccc(OCC(=O)O)c(-c2ccccc2)c1,HLHVPJVNRURVNK,2.0,tdc_mic
N#Cc1cccc(C(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,PXQMPHKMJWQPRD,1.3333333333333333,tdc_mic
N#Cc1cccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,QIUVHPATBGGVRR,1.0,tdc_mic
N#Cc1cccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,NWUBEEIEKUQVJL,1.0,tdc_mic
N#Cc1cccc(S(=O)(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,RHDOFWFMSRHNFN,2.333333333333333,tdc_mic
N#Cc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,WCXUWQZNCRRRDD,2.0,tdc_mic
N#Cc1cn(Cc2ccco2)c(=O)[nH]c1=O,DTOWHOLOGOKQHG,1.0,tdc_mic
N=C(N)c1cc2c(-c3ccccc3)cccc2s1,HKXOXDHVUZHJFV,1.6666666666666665,tdc_mic
N=C(N)c1cc2c(/C=C/c3ccc4c(c3)OCO4)cccc2s1,BGFUKOBHJOFLNH,2.333333333333333,tdc_mic
N=C(N)c1cc2c(I)cccc2s1,YERQOXAYAFWFEJ,1.3333333333333333,tdc_mic
N=C(N)c1cc2c(OCc3ccccc3)cccc2s1,BMADCBRXHDOABZ,3.6666666666666665,tdc_mic
NC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O,HKWYRLYHYBFHLL,9.0,tdc_mic
NC(=O)Nc1cc(-c2ccsc2)sc1C(N)=O,AZFVZMKCOBJRAW,15.0,tdc_mic
NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O,SAYGKHKXGCPTLX,1.0,tdc_mic
NC(=O)Nc1sc(-c2ccccc2)cc1C(N)=O,PSVUSJKZJQMCSP,7.0,tdc_mic
NC(=O)c1c(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)ccc(Cl)c1Cl,MHAQTEBGBYFXKL,3.333333333333333,tdc_mic
NC(=O)c1sc(-c2ccc(Cl)cc2)cc1N,MQYJPACEBWKWEH,10.333333333333332,tdc_mic
NC1CCN(c2nccc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2Cl)CC1,DCWLWVQKMUBEHU,13.666666666666666,tdc_mic
NS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,UTWPAZWEWWLNMF,1.0,tdc_mic
NS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,MUPZZNZQFUCJBT,1.0,tdc_mic
Nc1c(C(=O)c2cccc(OC[C@H](O)CO)c2)cnn1-c1ccc(F)cc1,IJDQETGUEUJVTB,1.0,tdc_mic
Nc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,OOZYHAYVTFPQGA,6.333333333333333,tdc_mic
Nc1ccc(OCC(=O)O)c(-c2ccccc2)c1,FSPGXUZKGQSBKT,1.0,tdc_mic
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,GECHUMIMRBOMGK,1.0,tdc_mic
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,MQJKPEGWNLWLTK,1.0,tdc_mic
Nc1ccc2nc(SCC(=O)NC3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)sc2c1,QOHFBKIKGAINLL,19.666666666666664,tdc_mic
Nc1nc(-c2ccccc2)nn1Cc1ccccc1,BMGQCYDKLFQJFJ,3.0,tdc_mic
Nc1nc(-c2ccccn2)nc(N)c1Cc1ccc(Cl)cc1Cl,LUGXKWLXOYRDIS,12.383333333333333,tdc_mic
Nc1nc(N)c2cc(NCc3ccc(Cl)c(Cl)c3)ccc2n1,LTSQDQVTNREIAO,11.666666666666666,tdc_mic
Nc1nc(NCc2ccccc2)nc2c1nc(O)n2Cc1ccccc1,NWUVMADVJMPIJL,3.6666666666666665,tdc_mic
Nc1nc(Nc2ccc(F)c(Cl)c2)c2nc[nH]c2n1,WZARUZRRIMOQSV,5.0,tdc_mic
Nc1nc(Nc2cccc(Br)c2)c2nc[nH]c2n1,JPVDTQHICMAEST,5.333333333333333,tdc_mic
Nc1nc2ccccc2[nH]1,JWYUFVNJZUSCSM,1.0,tdc_mic
Nc1nc2ccccc2s1,UHGULLIUJBCTEF,5.926666666666667,tdc_mic
Nc1nc2nc(SCc3cccc(F)c3F)nc(O)c2s1,SFLIILJRMUOVNE,1.0,tdc_mic
Nc1nc2nc(SCc3ccccc3)nc(O)c2s1,QQOQHSHHKCCCHB,1.0,tdc_mic
Nc1nccc(-n2ccc3ccccc32)n1,QNZSVEIPQWPBJO,37.33333333333333,tdc_mic
Nc1ncnc2nc(-c3ccc(N4CCOCC4)nc3)cc(-c3cccc(Br)c3)c12,RQCXKDWOCUJWQZ,2.53,tdc_mic
Nc1nnc(-c2ccccc2)s1,UHZHEOAEJRHUBW,1.0,tdc_mic
O=C(/C=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,WZBNEZWCNKUOSM,1.0,tdc_mic
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1c(Cl)ccc2nc(CN3CCN(CCO)CC3)ccc12,JPGQURIKAYHUIV,26.5,tdc_mic
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1ccc2[nH]ncc2c1,BIGMDHWABCUPQT,7.0,tdc_mic
O=C(CC1CCCCC1)Nc1c(Cl)ccc2nc(NCCCO)ccc12,KEVPDIFYRCNXJS,8.333333333333332,tdc_mic
O=C(CCc1ccccc1O)Nc1ccccc1,IQLBYXYIRNJHIM,10.0,tdc_mic
O=C(CN1C2=NCCN2c2ccccc21)c1ccc(Cl)cc1,UNWOUPDGMHAFDA,1.3333333333333333,tdc_mic
O=C(Cc1ccccc1)Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,MDJIPXYRSZHCFS,6.806666666666667,tdc_mic
O=C(NC1CC1)c1cc(-c2cccs2)on1,SYENTKHGMVKGAQ,12.966666666666665,tdc_mic
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2C[C@@H]3C[C@H]2CN3)ccc1Cl,FKPPLJXVWARJKB,4.333333333333333,tdc_mic
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ccc1Cl,SZEATWKNDKWXLO,3.6666666666666665,tdc_mic
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ncc1Cl,PVEBIFFVXUQSFZ,3.333333333333333,tdc_mic
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OC2CCNCC2)ccc1Cl,OEBYBEDUCVHKBU,9.333333333333332,tdc_mic
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OCCCNCCCO)ccc1Cl,LHQVVDIEPGMAMY,9.0,tdc_mic
O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1Cl,KGXOEHIYVHCAAK,23.0,tdc_mic
O=C(NCC1CCCCC1)c1c(Cl)ccc2ncccc12,ITRDTWBRIGTAOE,50.0,tdc_mic
O=C(NCC1CCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,IMCCOPOXIDIESM,2.833333333333333,tdc_mic
O=C(NCCc1ccccc1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,JYZZNJRSHOLLNY,1.0,tdc_mic
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2c(F)cccc12,SUYKBMCECCINPJ,2.0,tdc_mic
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(F)ccc12,DREBLEJJYUKNLT,3.0,tdc_mic
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)NC3CC3)ccc12,DTYDZUZTWZDAGL,7.0,tdc_mic
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)NCCO)ccc12,YEGSREZTMOWGTG,2.0,tdc_mic
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccc(F)cc12,RMQXJQUUIKBXMM,2.6666666666666665,tdc_mic
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccccc12,YSQQOGOBORIIMG,5.75,tdc_mic
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)cc1C(F)(F)F,SKXJKSJHHFLVAP,2.0,tdc_mic
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c2ccccc12,DIXSEWSBXAEKKY,1.0,tdc_mic
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C(F)(F)F,IGYNNXYCDMNULT,1.0,tdc_mic
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C1CC1,NDXPOARUSJMOJN,3.0,tdc_mic
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cc(=O)[nH]c2ccccc12,MAWNODXTLNGOAA,1.0,tdc_mic
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cnnc2ccccc12,KOUMCBHTVFDPSI,2.6666666666666665,tdc_mic
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c(=O)c2ccccc12,XBJQRDCFABQBGT,1.0,tdc_mic
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c2ccccc12,RGQXJYRGDMABLT,1.0,tdc_mic
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)n1c(=O)[nH]c2ccccc21,CLQMFOOMFPNKNA,1.0,tdc_mic
O=C(NCc1ccccc1Cl)c1cccnc1Oc1ccccc1,SALFYSVZWBAPFL,12.0,tdc_mic
O=C(NO)c1ccc(NS(=O)(=O)c2ccccc2)cc1,ZSIKBIFOAPITGF,4.0,tdc_mic
O=C(NO)c1ccccc1O,HBROZNQEVUILML,1.0,tdc_mic
O=C(NS(=O)(=O)Cc1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,SHRVEEBUQYOBLS,1.0,tdc_mic
O=C(NS(=O)(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1)c1ccccc1,SDPQHMHFTWVGGO,4.0,tdc_mic
O=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,LKFICSFQSQYFJF,1.6666666666666665,tdc_mic
O=C(NS(=O)(=O)c1ccc(F)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,FGWSLMPEBIIYTF,3.6666666666666665,tdc_mic
O=C(NS(=O)(=O)c1cccc(Cl)c1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,ZFVQRQOPWCBDOI,2.0,tdc_mic
O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,MFJWXRIWIGLCGD,1.0,tdc_mic
O=C(NS(=O)(=O)c1ccccc1Cl)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,OSUVEVWOPQLILG,1.0,tdc_mic
O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1,PQHLRGARXNPFCF,1.0,tdc_mic
O=C(Nc1ccc([N+](=O)[O-])cc1O)Nc1ccccc1Br,MQBZVUNNWUIPMK,1.0,tdc_mic
O=C(Nc1ccccn1)c1ccc2[nH]c(-c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)nc2c1,LUPHOOKVGNVAFT,48.666666666666664,tdc_mic
O=C(O)C(c1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,JHJPBZPNRYMQKP,1.0,tdc_mic
O=C(O)C(c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,DWNROPYUHGRJJG,2.0,tdc_mic
O=C(O)C(c1ccccc1)N1CCCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1,FLDDBSYUKQDTDX,1.0,tdc_mic
O=C(O)C(c1ccccc1)N1CCO[C@@H](CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1,DCPIUFZZSDRFTC,1.0,tdc_mic
O=C(O)COc1ccc(-c2nccs2)cc1-c1ccccc1,HDZASNXPWCPDLU,3.0,tdc_mic
O=C(O)COc1ccc(Br)cc1-c1ccccc1,PXZGZXHJYIRBHW,1.0,tdc_mic
O=C(O)COc1ccc(C(F)(F)F)cc1-c1ccc(Cl)cc1,DIPRPJOBKLUDNB,3.6666666666666665,tdc_mic
O=C(O)COc1ccc(C(F)(F)F)cc1-c1ccccc1-c1ccccc1,UVPKNLYZFYMWGO,1.0,tdc_mic
O=C(O)COc1ccc([N+](=O)[O-])cc1-c1ccccc1,AWOLOLKCVZPBPS,1.0,tdc_mic
O=C(O)COc1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,AEWQIKDEAWAPPV,1.0,tdc_mic
O=C(O)CSCC(=O)Nc1nc(-c2ccc(F)cc2)cs1,RVYJBJVKSHJYJI,1.0,tdc_mic
O=C(O)CSCC(=O)Nc1nc(-c2ccccc2)cs1,HRKZXQNAOGAMTP,5.926666666666667,tdc_mic
O=C(O)[C@@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,YDRCHQQFHSPVMO,1.0,tdc_mic
